adhesome_gene,corr,tissue
CDH15,-0.250668493,Colon
CDH19,-0.084512547,Colon
CDH18,0.106323319,Colon
ABL1,0.111462144,Colon
VEZT,0.147536021,Colon
ADAM9,-0.16737996,Colon
PRKD1,0.04602396,Colon
LAYN,-0.1113141,Colon
HEG1,-0.003888481,Colon
FHL2,-0.158457111,Colon
FLNA,-0.005968688,Colon
CTNNA1,-0.03313797,Colon
CTNNA2,0.149183313,Colon
CTNNA3,-0.048793552,Colon
SYNM,0.09753537,Colon
GAB1,0.373034617,Colon
ASAP2,0.013761582,Colon
ASAP3,-0.129519499,Colon
ARHGAP21,0.341473353,Colon
ARHGAP26,0.106259479,Colon
ARHGAP24,-0.016678217,Colon
PKD1,0.159911423,Colon
PRKACA,0.033400852,Colon
GNA12,-0.099504264,Colon
RAP1A,-0.02891999,Colon
INSR,0.057759889,Colon
SPTBN1,-0.010820793,Colon
ACTN1,-0.133563114,Colon
TRIP6,0.005480314,Colon
CAV1,-0.049681398,Colon
SVIL,0.166647535,Colon
MET,0.235108596,Colon
CASS4,0.004076727,Colon
CDH8,0.058535295,Colon
HSPB1,-0.06787608,Colon
AJAP1,0.022094381,Colon
PRNP,0.012899135,Colon
PEAK1,0.079593714,Colon
LPXN,0.092947139,Colon
LIMS2,0.048348196,Colon
LIMS1,-0.07977386,Colon
ARHGEF2,0.034691819,Colon
CDH2,-0.039297484,Colon
ACTB,-0.007281524,Colon
STARD13,0.226736882,Colon
JUP,0.032273537,Colon
CTNND2,0.118059745,Colon
CTNND1,0.227052042,Colon
TESK1,0.05639911,Colon
TRPM7,0.185768797,Colon
LIMK1,0.000676853,Colon
FER,0.072638113,Colon
MAPK8IP3,0.406324806,Colon
DLG1,0.306993707,Colon
SPTLC1,0.054078855,Colon
KCNH2,-0.061524355,Colon
CIB2,-0.035862208,Colon
CIB1,-0.22281027,Colon
PTPN2,0.095911472,Colon
PTPN1,0.124763571,Colon
PTPN6,0.014942132,Colon
OSTF1,-0.01664482,Colon
DLG5,0.073711207,Colon
INPP5D,0.173015091,Colon
PXN,-0.054156685,Colon
THY1,-0.119760116,Colon
MMP14,-0.151609158,Colon
HRAS,-0.170111924,Colon
FLNB,0.08300368,Colon
CDH22,-0.20760149,Colon
LPP,0.121727099,Colon
PSEN1,-0.000296185,Colon
NUMB,0.103750735,Colon
HAX1,-0.038201773,Colon
GIT1,-0.010866501,Colon
GIT2,0.155982211,Colon
DEF6,0.052482021,Colon
RHOU,0.322607421,Colon
RHOA,-0.147962157,Colon
CTTN,0.088024305,Colon
ENG,-0.15719153,Colon
TLN1,-0.036639376,Colon
SDC1,-0.011999913,Colon
SDC4,0.054297656,Colon
EXOC3,0.242917748,Colon
ANK3,0.293023147,Colon
SSH1,0.114679686,Colon
RAVER1,-0.067728028,Colon
CBL,0.261276584,Colon
NCK2,0.207906508,Colon
MPP7,0.275822031,Colon
CORO2A,0.074983173,Colon
CSNK2A1,0.128027252,Colon
ITGB1BP1,-0.11181624,Colon
RAC1,0.047646471,Colon
VCL,0.03462147,Colon
ILKAP,0.207300814,Colon
DBN1,-0.254355054,Colon
ZFYVE21,0.090826949,Colon
PTK2,0.261038478,Colon
ITGB3BP,0.330755929,Colon
FBLIM1,0.081687674,Colon
RNF5,0.143495424,Colon
ACTR3,0.092424448,Colon
NUDT16L1,-0.05371127,Colon
NISCH,0.220459867,Colon
CRK,-0.0390125,Colon
CSNK1E,0.174584243,Colon
SRC,0.054119006,Colon
TNS1,0.004333359,Colon
TJP2,0.203563525,Colon
TJP1,0.053570573,Colon
SLC3A2,0.096404152,Colon
FSCN1,-0.340004353,Colon
CD151,-0.049783126,Colon
IRS1,-0.048904008,Colon
TRPV4,-0.146895823,Colon
SDCBP,-0.102162998,Colon
ARHGEF12,0.081266857,Colon
MYOM1,0.045587704,Colon
CORO1B,0.047382299,Colon
WASF2,0.057603602,Colon
CTNNB1,0.179950759,Colon
FABP3,-0.016517131,Colon
MACF1,0.247626511,Colon
MSN,-0.116582998,Colon
CDC42,0.006481747,Colon
TRIO,0.327191498,Colon
SLC16A3,-0.348721293,Colon
ARHGAP32,0.000933969,Colon
ARHGAP35,0.232993969,Colon
TES,0.18197326,Colon
MARCKS,0.246151521,Colon
LMO7,0.106656836,Colon
NME1,-0.016033514,Colon
EPB41,0.242495862,Colon
TIAM1,-0.03852459,Colon
PDZD2,0.264835326,Colon
NF2,0.024210558,Colon
LASP1,-0.151781643,Colon
TRPC4,0.195527362,Colon
DYNC1H1,0.076622893,Colon
LIMA1,-0.045159837,Colon
CASP3,3.57E-05,Colon
CASP8,0.16834085,Colon
AKT1,-0.158528281,Colon
PKP4,0.26846368,Colon
ELMO1,0.042682747,Colon
SMPX,-0.043697212,Colon
ANKRD28,0.179917892,Colon
PLCG1,0.39886213,Colon
INPPL1,0.231051042,Colon
EGFR,0.198070654,Colon
ARHGEF6,0.061472517,Colon
ARHGEF7,0.369860908,Colon
CDH9,-0.052276046,Colon
CDH1,0.17344661,Colon
CDH3,-0.023530637,Colon
CDH5,-0.064786214,Colon
CDH4,0.462925366,Colon
CDH7,0.078261857,Colon
CDH6,0.196385336,Colon
RACGAP1,-0.006189587,Colon
KEAP1,-0.022543379,Colon
NEXN,0.033235039,Colon
ENAH,0.282535145,Colon
ECT2,-0.064481925,Colon
PLEC,0.002678965,Colon
MYO7A,0.175091047,Colon
CSRP1,-0.137533719,Colon
BCAR1,-0.287165844,Colon
BCAR3,0.050043567,Colon
DNM2,0.040612086,Colon
CFL1,-0.053422536,Colon
PLAUR,-0.149627856,Colon
AKAP5,0.062128156,Colon
SHC1,0.045264961,Colon
PTEN,0.10291548,Colon
KTN1,0.322702437,Colon
PTPRU,-0.272894893,Colon
PTPRT,0.13886946,Colon
PTPRF,0.050333806,Colon
PTPRA,0.115699368,Colon
PTPRO,0.382006627,Colon
PTPRM,0.114881859,Colon
PTPRK,0.219051991,Colon
PTPRJ,0.114278635,Colon
PTPRH,-0.00851735,Colon
VIM,-0.171625356,Colon
RDX,0.089948981,Colon
WASL,-0.053067091,Colon
PIK3CA,0.156292292,Colon
ARF1,-0.174743948,Colon
ARF6,0.038293689,Colon
CLIP1,0.194000026,Colon
CD47,0.217001571,Colon
PAK1,0.084026303,Colon
FYN,-0.188684577,Colon
ARHGAP5,0.067122449,Colon
GRB2,-0.105718498,Colon
GRB7,-0.026527908,Colon
ACP1,0.083858941,Colon
PRKCA,0.063354893,Colon
PRKCD,0.034521362,Colon
SYK,0.230962324,Colon
ILK,-0.140359819,Colon
PLEKHA7,0.103161173,Colon
MYH10,0.042821242,Colon
CGNL1,0.140238015,Colon
SLC9A1,-0.122969478,Colon
MYO6,0.315825903,Colon
PABPC1,0.105735456,Colon
DLC1,0.110891398,Colon
SH2B1,0.252917291,Colon
WIPF2,0.075871622,Colon
PPM1F,0.176217692,Colon
PPM1M,-0.167120304,Colon
ZYX,0.035506793,Colon
PPP2CA,0.042071588,Colon
ARPC2,0.002691562,Colon
ARHGAP12,0.229753706,Colon
PALLD,-0.129758097,Colon
PDPK1,0.130874746,Colon
PTK2B,0.023991791,Colon
IQGAP1,0.045998842,Colon
RNF185,0.018231937,Colon
PARVA,0.084209155,Colon
TRIOBP,-0.058751371,Colon
CSK,-0.135149297,Colon
SH3BP1,-0.135930133,Colon
MAGI1,0.170773912,Colon
TSPAN1,-0.132068593,Colon
HSPA2,0.033434817,Colon
SHROOM3,-0.09031839,Colon
VASP,-0.032064743,Colon
CEACAM1,0.087031603,Colon
ADD1,0.059370141,Colon
LDB3,0.078109464,Colon
MYH9,-0.037930661,Colon
PIP5K1C,-0.116739984,Colon
CAPN2,-0.249620432,Colon
CAPN1,-0.182631038,Colon
PARVB,0.034385609,Colon
ARVCF,0.213066268,Colon
STAT3,-0.088724231,Colon
PDE4D,-0.022553698,Colon
CD2AP,0.156246477,Colon
ITGA8,0.25356363,Bile duct
ITGA9,0.093397684,Bile duct
ITGA1,0.074294627,Bile duct
ITGA2,0.14406668,Bile duct
ITGA3,-0.101526881,Bile duct
ITGA4,0.37415269,Bile duct
ITGA5,-0.167794803,Bile duct
ITGA6,0.390645727,Bile duct
ITGA7,0.297713472,Bile duct
ITGAX,0.198888361,Bile duct
ITGAV,0.134725876,Bile duct
ITGAL,0.134270513,Bile duct
ITGAM,-0.019900219,Bile duct
ITGAD,-0.162740458,Bile duct
ITGAE,0.026544828,Bile duct
PTPN12,0.112937715,Bile duct
PTPN11,0.071025316,Bile duct
PTPN14,-0.042654426,Bile duct
SH3KBP1,-0.019669035,Bile duct
SORBS1,0.063896474,Bile duct
SORBS3,-0.124554064,Bile duct
SORBS2,-0.082900123,Bile duct
ADAM10,0.225310072,Bile duct
ADAM12,-0.16861015,Bile duct
NDEL1,0.132611427,Bile duct
ABI2,-0.119689657,Bile duct
ABI3,-0.184224747,Bile duct
ABI1,0.271877636,Bile duct
SRCIN1,0.127998341,Bile duct
RASA1,0.308484347,Bile duct
ACTN4,-0.075825862,Bile duct
EZR,0.478013975,Bile duct
SIPA1L3,-0.120214933,Bile duct
PPFIA1,0.199723854,Bile duct
RAPGEF1,0.095939593,Bile duct
RAPGEF2,0.081827374,Bile duct
TUBA1B,-0.417747197,Bile duct
CALR,-0.186971221,Bile duct
PFN1,-0.322459787,Bile duct
SSX2IP,0.238649836,Bile duct
CYTH2,0.031301225,Bile duct
CDH20,-0.032261565,Bile duct
CDH24,0.054990186,Bile duct
FAT1,0.238119208,Bile duct
SOS1,0.352428257,Bile duct
CBLL1,-0.130938339,Bile duct
KRIT1,0.114626784,Bile duct
SCRIB,0.10738598,Bile duct
LYN,0.16318448,Bile duct
VAV1,0.205572452,Bile duct
VAV3,0.037492657,Bile duct
VAV2,-0.1230524,Bile duct
FERMT2,-0.144153847,Bile duct
FERMT3,0.027213753,Bile duct
FERMT1,0.529583077,Bile duct
CRKL,0.192401813,Bile duct
NRP1,-0.360019635,Bile duct
NRP2,0.14889534,Bile duct
AGAP2,0.031965828,Bile duct
ROCK1,0.40941973,Bile duct
PLD1,0.006901062,Bile duct
DOCK1,0.03383632,Bile duct
ITGB1,-0.086144932,Bile duct
ITGB3,0.036280587,Bile duct
ITGB2,0.005649631,Bile duct
ITGB5,0.173274831,Bile duct
ITGB4,0.102053901,Bile duct
ITGB7,0.338601849,Bile duct
ITGB6,-0.14611508,Bile duct
ITGB8,0.244097209,Bile duct
ITGA10,0.227902286,Bile duct
ITGA11,0.144507056,Bile duct
LRP1,0.268556997,Bile duct
SIRPA,-0.345603589,Bile duct
TGFB1I1,-0.087513413,Bile duct
SHARPIN,-0.050869425,Bile duct
CAPZA1,0.009533597,Bile duct
LIN7A,-0.266058115,Bile duct
PVR,-0.086883907,Bile duct
MAPK1,0.34855713,Bile duct
MAPK8,0.077550395,Bile duct
NEDD9,-0.017790009,Bile duct
DIAPH1,0.006407822,Bile duct
PARD3,0.139082918,Bile duct
CDH11,0.313696992,Bile duct
CDH10,-0.321985936,Bile duct
CDH12,-0.205816866,Bile duct
CDH15,0.075617884,Bile duct
CDH19,0.157273417,Bile duct
CDH18,0.426153279,Bile duct
ABL1,0.083876424,Bile duct
VEZT,-0.024234283,Bile duct
ADAM9,0.176695195,Bile duct
PRKD1,0.288587853,Bile duct
LAYN,-0.357440347,Bile duct
HEG1,0.195229615,Bile duct
FHL2,0.324241948,Bile duct
FLNA,-0.120191453,Bile duct
CTNNA1,0.047832664,Bile duct
CTNNA2,0.511891647,Bile duct
CTNNA3,0.212666694,Bile duct
SYNM,0.224248538,Bile duct
GAB1,0.406103914,Bile duct
ASAP2,0.305519096,Bile duct
ASAP3,0.189494489,Bile duct
ARHGAP21,0.276561139,Bile duct
ARHGAP26,0.168829096,Bile duct
ARHGAP24,-0.377932742,Bile duct
PKD1,0.568871969,Bile duct
PRKACA,-0.112775243,Bile duct
GNA12,0.186525187,Bile duct
RAP1A,0.15167086,Bile duct
INSR,-0.190307398,Bile duct
SPTBN1,0.308151046,Bile duct
ACTN1,0.074994882,Bile duct
TRIP6,-0.129324297,Bile duct
CAV1,-0.184878202,Bile duct
SVIL,0.104426182,Bile duct
MET,0.330495681,Bile duct
CASS4,0.293866832,Bile duct
CDH8,-0.002375829,Bile duct
HSPB1,-0.290258939,Bile duct
AJAP1,-0.189265844,Bile duct
PRNP,0.022911011,Bile duct
PEAK1,0.02943314,Bile duct
LPXN,0.248399922,Bile duct
LIMS2,-0.284037237,Bile duct
LIMS1,0.215395522,Bile duct
ARHGEF2,0.342335632,Bile duct
CDH2,0.053136338,Bile duct
ACTB,0.222378765,Bile duct
STARD13,-0.142036301,Bile duct
JUP,-0.049895541,Bile duct
CTNND2,-0.25287044,Bile duct
CTNND1,0.337907075,Bile duct
TESK1,0.025199641,Bile duct
TRPM7,0.155178363,Bile duct
LIMK1,-0.276937394,Bile duct
FER,0.056282004,Bile duct
MAPK8IP3,0.44231588,Bile duct
DLG1,0.18938462,Bile duct
SPTLC1,0.085050671,Bile duct
KCNH2,0.308157882,Bile duct
CIB2,0.15163772,Bile duct
CIB1,-0.298098227,Bile duct
PTPN2,-0.347738361,Bile duct
PTPN1,-0.049993343,Bile duct
PTPN6,0.119473439,Bile duct
OSTF1,0.007459949,Bile duct
DLG5,0.25352317,Bile duct
INPP5D,0.0109406,Bile duct
PXN,0.268615521,Bile duct
THY1,-0.016902336,Bile duct
MMP14,0.290422605,Bile duct
HRAS,-0.56058168,Bile duct
FLNB,-0.005392714,Bile duct
CDH22,0.094237346,Bile duct
LPP,0.342396705,Bile duct
PSEN1,0.166316393,Bile duct
NUMB,0.386551069,Bile duct
HAX1,-0.164841714,Bile duct
GIT1,-0.128129268,Bile duct
GIT2,0.023825422,Bile duct
DEF6,0.047664767,Bile duct
RHOU,-0.074366163,Bile duct
RHOA,0.262400045,Bile duct
CTTN,-0.293254555,Bile duct
ENG,0.051648793,Bile duct
TLN1,0.221272962,Bile duct
SDC1,-0.108442987,Bile duct
SDC4,-0.132124582,Bile duct
EXOC3,-0.496820213,Bile duct
ANK3,0.270413287,Bile duct
SSH1,0.190664583,Bile duct
RAVER1,0.080260758,Bile duct
CBL,0.480044309,Bile duct
NCK2,-0.178476791,Bile duct
MPP7,0.475727379,Bile duct
CORO2A,-0.393111256,Bile duct
CSNK2A1,-0.107354469,Bile duct
ITGB1BP1,-0.377287061,Bile duct
RAC1,-0.386608632,Bile duct
VCL,0.391653219,Bile duct
ILKAP,-0.275650694,Bile duct
DBN1,-0.318134375,Bile duct
ZFYVE21,0.201056647,Bile duct
PTK2,0.052024415,Bile duct
ITGB3BP,-0.055454677,Bile duct
FBLIM1,0.154021362,Bile duct
RNF5,-0.257770142,Bile duct
ACTR3,0.313225321,Bile duct
NUDT16L1,-0.305927126,Bile duct
NISCH,0.371945768,Bile duct
CRK,0.081971108,Bile duct
CSNK1E,-0.04837652,Bile duct
SRC,-0.129234146,Bile duct
TNS1,-0.069780517,Bile duct
TJP2,0.1792335,Bile duct
TJP1,0.206581531,Bile duct
SLC3A2,-0.305923116,Bile duct
FSCN1,0.036250827,Bile duct
CD151,-0.558457384,Bile duct
IRS1,-0.266943516,Bile duct
TRPV4,-0.29507826,Bile duct
SDCBP,0.079901385,Bile duct
ARHGEF12,0.322618086,Bile duct
MYOM1,0.303553973,Bile duct
CORO1B,-0.305808638,Bile duct
WASF2,0.395214139,Bile duct
CTNNB1,0.149050088,Bile duct
FABP3,0.091291629,Bile duct
MACF1,0.217575841,Bile duct
MSN,0.063288434,Bile duct
CDC42,0.040414905,Bile duct
TRIO,-0.04926335,Bile duct
SLC16A3,0.162296163,Bile duct
ARHGAP32,0.473518643,Bile duct
ARHGAP35,0.215618896,Bile duct
TES,-0.034302087,Bile duct
MARCKS,-0.062432581,Bile duct
LMO7,0.174033971,Bile duct
NME1,-0.35901682,Bile duct
EPB41,0.07111605,Bile duct
TIAM1,0.412201872,Bile duct
PDZD2,0.126550353,Bile duct
NF2,-0.153031011,Bile duct
LASP1,-0.499764503,Bile duct
TRPC4,0.168901725,Bile duct
DYNC1H1,0.383287246,Bile duct
LIMA1,0.186655532,Bile duct
CASP3,0.089950044,Bile duct
CASP8,0.137892852,Bile duct
AKT1,0.274730681,Bile duct
PKP4,-0.358247034,Bile duct
ELMO1,-0.030233316,Bile duct
SMPX,-0.219305439,Bile duct
ANKRD28,0.303885269,Bile duct
PLCG1,-0.378437998,Bile duct
INPPL1,-0.281133287,Bile duct
EGFR,-0.16808281,Bile duct
ARHGEF6,0.342880858,Bile duct
ARHGEF7,0.14349454,Bile duct
CDH1,0.123380898,Bile duct
CDH3,0.302969456,Bile duct
CDH5,0.212647966,Bile duct
CDH4,0.440112271,Bile duct
CDH7,-0.354714776,Bile duct
CDH6,-0.522540716,Bile duct
RACGAP1,-0.157956497,Bile duct
KEAP1,-0.561404406,Bile duct
NEXN,-0.016236791,Bile duct
ENAH,0.10884339,Bile duct
ECT2,0.195216667,Bile duct
PLEC,0.400815536,Bile duct
MYO7A,0.284268266,Bile duct
CSRP1,-0.241626245,Bile duct
BCAR1,-0.2063631,Bile duct
BCAR3,0.105299394,Bile duct
DNM2,-0.27665941,Bile duct
CFL1,-0.330979993,Bile duct
PLAUR,0.366049934,Bile duct
AKAP5,0.181822717,Bile duct
SHC1,0.280599167,Bile duct
PTEN,0.396380707,Bile duct
KTN1,-0.211896524,Bile duct
PTPRU,-0.329803088,Bile duct
PTPRT,0.073592336,Bile duct
PTPRF,-0.232245262,Bile duct
PTPRA,-0.121590175,Bile duct
PTPRO,0.099013139,Bile duct
PTPRM,0.028750442,Bile duct
PTPRK,0.311872605,Bile duct
PTPRJ,0.062305697,Bile duct
PTPRH,0.360868201,Bile duct
VIM,-0.055158531,Bile duct
RDX,0.040136251,Bile duct
WASL,0.093856223,Bile duct
PIK3CA,0.402854161,Bile duct
ARF1,-0.119988668,Bile duct
ARF6,0.581048596,Bile duct
CLIP1,0.133280713,Bile duct
CD47,0.318532411,Bile duct
PAK1,0.141358243,Bile duct
FYN,0.335590687,Bile duct
ARHGAP5,0.51607819,Bile duct
GRB2,-0.37939063,Bile duct
GRB7,-0.223335868,Bile duct
ACP1,-0.429527426,Bile duct
PRKCA,0.137973518,Bile duct
PRKCD,0.164408672,Bile duct
SYK,0.037575726,Bile duct
ILK,-0.347042517,Bile duct
PLEKHA7,-0.117657934,Bile duct
MYH10,0.08523955,Bile duct
CGNL1,0.174795704,Bile duct
SLC9A1,0.185607531,Bile duct
MYO6,0.530527866,Bile duct
PABPC1,0.213329934,Bile duct
DLC1,0.162876906,Bile duct
SH2B1,-0.117229417,Bile duct
WIPF2,0.149681269,Bile duct
PPM1F,0.371166977,Bile duct
PPM1M,-0.027317197,Bile duct
ZYX,-0.227580299,Bile duct
PPP2CA,-0.122998174,Bile duct
ARPC2,-0.302364992,Bile duct
ARHGAP12,0.22919127,Bile duct
PALLD,0.107908014,Bile duct
PDPK1,0.603386931,Bile duct
PTK2B,0.579791221,Bile duct
IQGAP1,0.364670714,Bile duct
RNF185,-0.144057888,Bile duct
PARVA,0.064849058,Bile duct
TRIOBP,-0.213187235,Bile duct
CSK,-0.163863013,Bile duct
SH3BP1,0.345814541,Bile duct
MAGI1,0.050364294,Bile duct
TSPAN1,0.086210182,Bile duct
HSPA2,0.360266989,Bile duct
SHROOM3,-0.065872862,Bile duct
VASP,-0.071420502,Bile duct
CEACAM1,0.411936432,Bile duct
ADD1,0.334593402,Bile duct
LDB3,0.183404051,Bile duct
MYH9,-0.169212592,Bile duct
PIP5K1C,-0.243086312,Bile duct
CAPN2,-0.103681851,Bile duct
CAPN1,-0.183501604,Bile duct
PARVB,0.0870354,Bile duct
ARVCF,-0.145505731,Bile duct
STAT3,-0.012647688,Bile duct
PDE4D,0.003868749,Bile duct
CD2AP,0.142200584,Bile duct
ITGA8,0.191269892,Cervix
ITGA9,0.095217639,Cervix
ITGA1,0.128427697,Cervix
ITGA2,-0.002746755,Cervix
ITGA3,-0.022473595,Cervix
ITGA4,0.173279694,Cervix
ITGA5,-0.115970353,Cervix
ITGA6,-0.055199492,Cervix
ITGA7,0.28606877,Cervix
ITGAX,-0.00502891,Cervix
ITGAV,0.093930595,Cervix
ITGAL,-0.022723598,Cervix
ITGAM,-0.071991425,Cervix
ITGAD,0.006961316,Cervix
ITGAE,-0.073224171,Cervix
PTPN12,0.100447387,Cervix
PTPN11,0.183883811,Cervix
PTPN14,-0.069286942,Cervix
SH3KBP1,-0.006200928,Cervix
SORBS1,0.190270642,Cervix
SORBS3,0.05609408,Cervix
SORBS2,0.222286315,Cervix
ADAM10,0.084930019,Cervix
ADAM12,0.072705082,Cervix
NDEL1,0.012892548,Cervix
ABI2,0.238598233,Cervix
ABI3,-0.154094141,Cervix
ABI1,0.001230447,Cervix
SRCIN1,0.148653246,Cervix
RASA1,0.159429262,Cervix
ACTN4,-9.14E-05,Cervix
EZR,-0.070087903,Cervix
SIPA1L3,0.16150469,Cervix
PPFIA1,0.180152064,Cervix
RAPGEF1,0.111365475,Cervix
RAPGEF2,0.302688512,Cervix
TUBA1B,-0.036289021,Cervix
CALR,-0.07496583,Cervix
PFN1,-0.178778884,Cervix
SSX2IP,0.174042757,Cervix
CYTH2,0.122471502,Cervix
CDH20,0.083744669,Cervix
CDH24,0.089314566,Cervix
FAT1,0.120208062,Cervix
SOS1,0.218511847,Cervix
CBLL1,0.165935758,Cervix
KRIT1,0.24939798,Cervix
SCRIB,-0.086622169,Cervix
LYN,0.01250033,Cervix
VAV1,-0.086786018,Cervix
VAV3,0.021218934,Cervix
VAV2,0.129503697,Cervix
FERMT2,0.1720914,Cervix
FERMT3,-0.113668091,Cervix
FERMT1,-0.106033733,Cervix
CRKL,0.00420536,Cervix
NRP1,0.091371773,Cervix
NRP2,0.031666025,Cervix
AGAP2,-0.075290477,Cervix
ROCK1,0.175213554,Cervix
PLD1,-0.060441852,Cervix
DOCK1,0.202837079,Cervix
ITGB1,0.142533284,Cervix
ITGB3,0.123682647,Cervix
ITGB2,-0.156481072,Cervix
ITGB5,-0.052345649,Cervix
ITGB4,-0.140167019,Cervix
ITGB7,-0.084096681,Cervix
ITGB6,-0.023965446,Cervix
ITGB8,0.158515864,Cervix
ITGA10,0.347460143,Cervix
ITGA11,0.043843548,Cervix
LRP1,0.019534273,Cervix
SIRPA,-0.078559051,Cervix
TGFB1I1,-0.002323043,Cervix
SHARPIN,-0.239608753,Cervix
CAPZA1,-0.020105339,Cervix
LIN7A,0.171016042,Cervix
PVR,-0.101734421,Cervix
MAPK1,0.059851147,Cervix
MAPK8,0.256608501,Cervix
NEDD9,0.220268277,Cervix
DIAPH1,0.067233327,Cervix
PARD3,-0.069077733,Cervix
CDH11,0.126859183,Cervix
CDH10,0.029082389,Cervix
CDH12,0.181141908,Cervix
CDH15,-0.067506546,Cervix
CDH19,-0.003484179,Cervix
CDH18,-0.091414652,Cervix
ABL1,0.261786566,Cervix
VEZT,0.21413924,Cervix
ADAM9,0.083680894,Cervix
PRKD1,0.191869963,Cervix
LAYN,-0.042960412,Cervix
HEG1,0.020291934,Cervix
FHL2,-0.002652727,Cervix
FLNA,-0.081907634,Cervix
CTNNA1,0.218550537,Cervix
CTNNA2,-0.004583323,Cervix
CTNNA3,0.154219196,Cervix
SYNM,0.013864217,Cervix
GAB1,0.188819426,Cervix
ASAP2,0.264517412,Cervix
ASAP3,0.151465833,Cervix
ARHGAP21,0.184211813,Cervix
ARHGAP26,0.196252992,Cervix
ARHGAP24,0.135732049,Cervix
PKD1,0.229273955,Cervix
PRKACA,0.038383322,Cervix
GNA12,-0.02514957,Cervix
RAP1A,-0.069749518,Cervix
INSR,0.227639135,Cervix
SPTBN1,0.163365584,Cervix
ACTN1,0.01844324,Cervix
TRIP6,-0.245178873,Cervix
CAV1,-0.098814273,Cervix
SVIL,0.104954617,Cervix
MET,-0.004464054,Cervix
CASS4,0.037523127,Cervix
CDH8,0.109217666,Cervix
HSPB1,-0.25227645,Cervix
AJAP1,0.120631579,Cervix
PRNP,-0.116332958,Cervix
PEAK1,0.305253892,Cervix
LPXN,-0.019179346,Cervix
LIMS2,-0.005101647,Cervix
LIMS1,0.10655616,Cervix
ARHGEF2,0.058379961,Cervix
CDH2,0.144351888,Cervix
ACTB,-0.113161233,Cervix
STARD13,0.158530764,Cervix
JUP,-0.213710518,Cervix
CTNND2,-0.062180596,Cervix
CTNND1,0.041421706,Cervix
TESK1,0.054256752,Cervix
TRPM7,0.268942101,Cervix
LIMK1,0.07176842,Cervix
FER,0.156900205,Cervix
MAPK8IP3,0.292836699,Cervix
DLG1,0.11652677,Cervix
SPTLC1,0.026482304,Cervix
KCNH2,0.136484072,Cervix
CIB2,0.073689929,Cervix
CIB1,-0.11213156,Cervix
PTPN2,-0.040065244,Cervix
PTPN1,0.062493268,Cervix
PTPN6,-0.086030526,Cervix
OSTF1,-0.177727565,Cervix
DLG5,0.188159251,Cervix
INPP5D,-0.022020398,Cervix
PXN,0.050615799,Cervix
THY1,0.020376798,Cervix
MMP14,-0.084512234,Cervix
HRAS,-0.179855197,Cervix
FLNB,-0.0087655,Cervix
CDH22,0.07167945,Cervix
LPP,0.265579398,Cervix
PSEN1,0.030589959,Cervix
NUMB,0.174194351,Cervix
HAX1,-0.173141863,Cervix
GIT1,-0.084502175,Cervix
GIT2,0.12789085,Cervix
DEF6,-0.097972375,Cervix
RHOU,0.10910082,Cervix
RHOA,-0.06914477,Cervix
CTTN,0.011049229,Cervix
ENG,0.005412448,Cervix
TLN1,0.116016376,Cervix
SDC1,-0.24531324,Cervix
SDC4,0.005317412,Cervix
EXOC3,-0.133271115,Cervix
ANK3,0.202866746,Cervix
SSH1,0.106679316,Cervix
RAVER1,0.08186755,Cervix
CBL,0.184090136,Cervix
NCK2,-0.031678643,Cervix
MPP7,0.077659732,Cervix
CORO2A,0.020681402,Cervix
CSNK2A1,0.126156613,Cervix
ITGB1BP1,-0.165098679,Cervix
RAC1,-0.197323026,Cervix
VCL,0.155289263,Cervix
ILKAP,0.006022317,Cervix
DBN1,0.068702551,Cervix
ZFYVE21,0.0651065,Cervix
PTK2,0.134022147,Cervix
ITGB3BP,0.070748979,Cervix
FBLIM1,-0.05726634,Cervix
RNF5,-0.037596508,Cervix
ACTR3,-0.026078465,Cervix
NUDT16L1,-0.047434327,Cervix
NISCH,0.193490777,Cervix
CRK,0.054325493,Cervix
CSNK1E,0.030945439,Cervix
SRC,0.094022148,Cervix
TNS1,0.217646585,Cervix
TJP2,0.02646866,Cervix
TJP1,0.105830001,Cervix
SLC3A2,-0.14923093,Cervix
FSCN1,-0.119996372,Cervix
CD151,0.034586774,Cervix
IRS1,0.031920262,Cervix
TRPV4,-0.05121214,Cervix
SDCBP,0.080929027,Cervix
ARHGEF12,0.295738785,Cervix
MYOM1,0.060399679,Cervix
CORO1B,-0.102441318,Cervix
WASF2,-0.033873692,Cervix
CTNNB1,0.154510507,Cervix
FABP3,-0.098401421,Cervix
MACF1,0.245023357,Cervix
MSN,-0.066475661,Cervix
CDC42,-0.0702422,Cervix
TRIO,0.22623311,Cervix
SLC16A3,-0.076435253,Cervix
ARHGAP32,0.125176749,Cervix
ARHGAP35,0.114373341,Cervix
TES,0.158837553,Cervix
MARCKS,-0.074547627,Cervix
LMO7,0.149132118,Cervix
NME1,-0.179527227,Cervix
EPB41,0.23586564,Cervix
TIAM1,0.09887652,Cervix
PDZD2,0.050667601,Cervix
NF2,-0.034794147,Cervix
LASP1,0.075755981,Cervix
TRPC4,0.157598144,Cervix
DYNC1H1,0.099840687,Cervix
LIMA1,0.07182747,Cervix
CASP3,0.100984889,Cervix
CASP8,0.126038172,Cervix
AKT1,0.137946462,Cervix
PKP4,0.131934168,Cervix
ELMO1,0.078977338,Cervix
SMPX,0.113222392,Cervix
